cruise,datetime,latitude,longitude,depth_m,Orgpicopro_cells_per_ml,Redpicoeuk_cells_per_ml,volume_analyzed_ml,filename
EN668,2021-07-18T06:49:14+00:00,39.9398,-70.9068,5,5237.5,16587.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(14).fcs
EN668,2021-07-18T06:51:36+00:00,39.9387,-70.907,5,5667.5,16527.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(15).fcs
EN668,2021-07-18T06:53:57+00:00,39.9375,-70.9075,5,6100,16540,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(16).fcs
EN668,2021-07-18T06:56:18+00:00,39.936,-70.9079,5,7892.5,17585,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(17).fcs
EN668,2021-07-18T06:58:40+00:00,39.9332,-70.909,5,9127.5,17232.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(18).fcs
EN668,2021-07-18T07:01:01+00:00,39.9323,-70.9091,5,13250,17372.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(19).fcs
EN668,2021-07-18T07:03:22+00:00,39.9319,-70.9089,5,18767.5,16297.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(20).fcs
EN668,2021-07-18T07:05:44+00:00,39.9315,-70.9082,5,21272.5,15652.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(21).fcs
EN668,2021-07-18T07:08:05+00:00,39.9312,-70.9076,5,22090,15797.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(22).fcs
EN668,2021-07-18T07:10:26+00:00,39.9308,-70.9071,5,21000,15707.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(23).fcs
EN668,2021-07-18T07:12:48+00:00,39.9303,-70.9064,5,21647.5,15490,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(24).fcs
EN668,2021-07-18T07:15:09+00:00,39.93,-70.906,5,22895,14877.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(25).fcs
EN668,2021-07-18T07:17:31+00:00,39.9293,-70.9056,5,24945,14477.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(26).fcs
EN668,2021-07-18T07:19:52+00:00,39.9289,-70.9052,5,25535,13822.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(27).fcs
EN668,2021-07-18T07:22:13+00:00,39.9284,-70.9049,5,26432.5,13425,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(28).fcs
EN668,2021-07-18T07:24:34+00:00,39.9276,-70.9046,5,27372.5,13317.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(29).fcs
EN668,2021-07-18T07:26:56+00:00,39.9272,-70.9042,5,28192.5,13095,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(30).fcs
EN668,2021-07-18T07:29:17+00:00,39.9267,-70.9039,5,28625,12832.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(31).fcs
EN668,2021-07-18T07:31:38+00:00,39.9259,-70.9036,5,28107.5,13000,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(32).fcs
EN668,2021-07-18T07:34:00+00:00,39.9253,-70.9035,5,27305,12457.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(33).fcs
EN668,2021-07-18T07:36:21+00:00,39.9247,-70.9032,5,27150,12562.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(34).fcs
EN668,2021-07-18T07:38:42+00:00,39.924,-70.9028,5,26397.5,13265,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(35).fcs
EN668,2021-07-18T07:41:04+00:00,39.9234,-70.9026,5,25905,13522.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(36).fcs
EN668,2021-07-18T07:43:25+00:00,39.9228,-70.9025,5,25545,13427.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(37).fcs
EN668,2021-07-18T07:45:46+00:00,39.9218,-70.9023,5,25860,13210,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(38).fcs
EN668,2021-07-18T07:48:08+00:00,39.9211,-70.9021,5,26912.5,13205,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(39).fcs
EN668,2021-07-18T07:50:29+00:00,39.9206,-70.9019,5,27397.5,13350,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(40).fcs
EN668,2021-07-18T07:52:50+00:00,39.9199,-70.9013,5,28042.5,13245,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(41).fcs
EN668,2021-07-18T07:55:12+00:00,39.9194,-70.9009,5,28307.5,13220,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(42).fcs
EN668,2021-07-18T07:57:33+00:00,39.9187,-70.9005,5,27995,13620,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(43).fcs
EN668,2021-07-18T07:59:54+00:00,39.9183,-70.9,5,27887.5,13282.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(44).fcs
EN668,2021-07-18T08:02:16+00:00,39.9179,-70.8996,5,27025,13660,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(45).fcs
EN668,2021-07-18T08:04:37+00:00,39.9171,-70.8988,5,26735,13532.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(46).fcs
EN668,2021-07-18T08:06:58+00:00,39.9166,-70.8985,5,27107.5,13925,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(47).fcs
EN668,2021-07-18T08:09:20+00:00,39.9161,-70.8981,5,26467.5,14045,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(48).fcs
EN668,2021-07-18T08:11:41+00:00,39.9155,-70.8977,5,26692.5,13417.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(49).fcs
EN668,2021-07-18T08:14:02+00:00,39.9151,-70.8977,5,26935,14002.5,0.4,NESLTER_EN668_18Jul2021a(5)_Group_day0_Sample(50).fcs
EN668,2021-07-18T08:16:34+00:00,39.9131,-70.8978,5,27105,13620,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(1).fcs
EN668,2021-07-18T08:18:56+00:00,39.9118,-70.8971,5,27195,13555,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(2).fcs
EN668,2021-07-18T08:21:17+00:00,39.9103,-70.8964,5,26487.5,13475,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(3).fcs
EN668,2021-07-18T08:23:39+00:00,39.9084,-70.8954,5,26642.5,13410,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(4).fcs
EN668,2021-07-18T08:26:00+00:00,39.907,-70.8948,5,25820,13290,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(5).fcs
EN668,2021-07-18T08:28:21+00:00,39.9058,-70.8942,5,25785,13417.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(6).fcs
EN668,2021-07-18T08:30:43+00:00,39.904,-70.8934,5,26312.5,13570,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(7).fcs
EN668,2021-07-18T08:33:04+00:00,39.9028,-70.8928,5,26707.5,13787.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(8).fcs
EN668,2021-07-18T08:35:25+00:00,39.9013,-70.8925,5,26727.5,13532.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(9).fcs
EN668,2021-07-18T08:37:47+00:00,39.8995,-70.892,5,27275,13262.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(10).fcs
EN668,2021-07-18T08:40:08+00:00,39.8985,-70.8917,5,27070,13082.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(11).fcs
EN668,2021-07-18T08:42:29+00:00,39.8976,-70.8914,5,26852.5,13192.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(12).fcs
EN668,2021-07-18T08:44:51+00:00,39.8959,-70.8909,5,26995,13087.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(13).fcs
EN668,2021-07-18T08:47:12+00:00,39.895,-70.8906,5,27230,12687.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(14).fcs
EN668,2021-07-18T08:49:33+00:00,39.8936,-70.8902,5,28090,12655,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(15).fcs
EN668,2021-07-18T08:51:54+00:00,39.8927,-70.8899,5,28050,11992.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(16).fcs
EN668,2021-07-18T08:54:16+00:00,39.8918,-70.8896,5,29305,11787.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(17).fcs
EN668,2021-07-18T08:56:37+00:00,39.8905,-70.8892,5,29647.5,11392.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(18).fcs
EN668,2021-07-18T08:58:59+00:00,39.8896,-70.889,5,30262.5,11627.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(19).fcs
EN668,2021-07-18T09:01:20+00:00,39.8887,-70.8887,5,33170,11227.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(20).fcs
EN668,2021-07-18T09:03:41+00:00,39.8873,-70.8883,5,31460,11242.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(21).fcs
EN668,2021-07-18T09:06:03+00:00,39.8863,-70.8879,5,31105,11062.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(22).fcs
EN668,2021-07-18T09:08:24+00:00,39.8853,-70.8876,5,31580,10702.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(23).fcs
EN668,2021-07-18T09:10:45+00:00,39.884,-70.8871,5,30555,10580,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(24).fcs
EN668,2021-07-18T09:13:07+00:00,39.883,-70.8867,5,31672.5,10800,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(25).fcs
EN668,2021-07-18T09:15:28+00:00,39.8821,-70.8863,5,30160,10377.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(26).fcs
EN668,2021-07-18T09:17:50+00:00,39.878,-70.8856,5,29890,10640,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(27).fcs
EN668,2021-07-18T09:20:11+00:00,39.8728,-70.8849,5,30020,10350,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(28).fcs
EN668,2021-07-18T09:22:32+00:00,39.8645,-70.8843,5,26990,10517.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(29).fcs
EN668,2021-07-18T09:24:54+00:00,39.859,-70.884,5,27045,11980,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(30).fcs
EN668,2021-07-18T09:27:15+00:00,39.8535,-70.884,5,26952.5,13455,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(31).fcs
EN668,2021-07-18T09:29:36+00:00,39.8453,-70.8839,5,31545,14377.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(32).fcs
EN668,2021-07-18T09:31:58+00:00,39.8396,-70.8837,5,37272.5,14745,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(33).fcs
EN668,2021-07-18T09:34:19+00:00,39.8342,-70.8836,5,36685,15657.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(34).fcs
EN668,2021-07-18T09:36:40+00:00,39.8258,-70.8833,5,30847.5,15575,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(35).fcs
EN668,2021-07-18T09:39:01+00:00,39.8202,-70.8832,5,25315,15005,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(36).fcs
EN668,2021-07-18T09:41:23+00:00,39.815,-70.883,5,23782.5,15060,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(37).fcs
EN668,2021-07-18T09:43:44+00:00,39.8065,-70.8828,5,18420,14965,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(38).fcs
EN668,2021-07-18T09:46:06+00:00,39.801,-70.8825,5,14682.5,13772.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(39).fcs
EN668,2021-07-18T09:48:27+00:00,39.7954,-70.8823,5,13145,12120,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(40).fcs
EN668,2021-07-18T09:50:48+00:00,39.7871,-70.8823,5,14480,10790,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(41).fcs
EN668,2021-07-18T09:53:10+00:00,39.7817,-70.8825,5,13355,10232.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(42).fcs
EN668,2021-07-18T09:55:31+00:00,39.7734,-70.8827,5,13910,9827.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(43).fcs
EN668,2021-07-18T09:57:52+00:00,39.7712,-70.8773,5,16732.5,9195,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(44).fcs
EN668,2021-07-18T10:00:13+00:00,39.7711,-70.8697,5,16627.5,9207.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(45).fcs
EN668,2021-07-18T10:02:35+00:00,39.7708,-70.8583,5,16015,9202.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(46).fcs
EN668,2021-07-18T10:04:56+00:00,39.7706,-70.8507,5,14910,9375,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(47).fcs
EN668,2021-07-18T10:07:18+00:00,39.7705,-70.8431,5,14027.5,9350,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(48).fcs
EN668,2021-07-18T10:09:39+00:00,39.7706,-70.8318,5,14157.5,9312.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(49).fcs
EN668,2021-07-18T10:12:00+00:00,39.7707,-70.8242,5,13677.5,9532.5,0.4,NESLTER_EN668_18Jul2021a(6)_Group_day0_Sample(50).fcs
EN668,2021-07-18T10:14:32+00:00,39.7708,-70.813,5,14267.5,10412.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(1).fcs
EN668,2021-07-18T10:16:55+00:00,39.7707,-70.8054,5,15807.5,11340,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(2).fcs
EN668,2021-07-18T10:19:15+00:00,39.7707,-70.7979,5,15355,12747.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(3).fcs
EN668,2021-07-18T10:21:37+00:00,39.7706,-70.7865,5,17957.5,14165,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(4).fcs
EN668,2021-07-18T10:23:58+00:00,39.7706,-70.779,5,20337.5,15205,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(5).fcs
EN668,2021-07-18T10:26:19+00:00,39.7705,-70.7715,5,22965,15045,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(6).fcs
EN668,2021-07-18T10:28:40+00:00,39.7705,-70.7601,5,24732.5,15932.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(7).fcs
EN668,2021-07-18T10:31:02+00:00,39.7704,-70.7526,5,26607.5,16460,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(8).fcs
EN668,2021-07-18T10:33:23+00:00,39.7705,-70.7451,5,29200,17525,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(9).fcs
EN668,2021-07-18T10:35:44+00:00,39.7706,-70.734,5,31307.5,17387.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(10).fcs
EN668,2021-07-18T10:38:06+00:00,39.7706,-70.7266,5,32240,17125,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(11).fcs
EN668,2021-07-18T10:40:27+00:00,39.7707,-70.7192,5,31420,18052.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(12).fcs
EN668,2021-07-18T10:42:49+00:00,39.7708,-70.7084,5,30195,17690,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(13).fcs
EN668,2021-07-18T10:45:10+00:00,39.7709,-70.7014,5,26657.5,18727.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(14).fcs
EN668,2021-07-18T10:47:31+00:00,39.771,-70.6905,5,25277.5,19197.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(15).fcs
EN668,2021-07-18T10:49:53+00:00,39.7712,-70.6833,5,23935,18875,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(16).fcs
EN668,2021-07-18T10:52:14+00:00,39.7719,-70.6761,5,23035,18247.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(17).fcs
EN668,2021-07-18T10:54:35+00:00,39.7734,-70.6656,5,23522.5,17690,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(18).fcs
EN668,2021-07-18T10:56:56+00:00,39.7749,-70.6619,5,22800,17077.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(19).fcs
EN668,2021-07-18T10:59:18+00:00,39.7735,-70.6669,5,24265,15887.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(20).fcs
EN668,2021-07-18T11:01:39+00:00,39.7734,-70.6776,5,22970,16750,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(21).fcs
EN668,2021-07-18T11:04:00+00:00,39.7736,-70.6847,5,23357.5,17095,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(22).fcs
EN668,2021-07-18T11:06:22+00:00,39.7737,-70.6919,5,20920,18450,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(23).fcs
EN668,2021-07-18T11:08:43+00:00,39.7739,-70.7026,5,22367.5,19210,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(24).fcs
EN668,2021-07-18T11:11:05+00:00,39.7738,-70.7096,5,24517.5,18580,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(25).fcs
EN668,2021-07-18T11:13:26+00:00,39.7736,-70.7164,5,27115,18627.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(26).fcs
EN668,2021-07-18T11:15:47+00:00,39.7734,-70.7271,5,29740,18540,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(27).fcs
EN668,2021-07-18T11:18:08+00:00,39.7732,-70.7341,5,30737.5,17752.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(28).fcs
EN668,2021-07-18T11:20:30+00:00,39.7729,-70.7411,5,32230,17682.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(29).fcs
EN668,2021-07-18T11:22:51+00:00,39.7727,-70.7515,5,31852.5,17687.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(30).fcs
EN668,2021-07-18T11:25:13+00:00,39.7725,-70.7584,5,31505,18525,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(31).fcs
EN668,2021-07-18T11:27:34+00:00,39.7729,-70.7682,5,30672.5,18730,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(32).fcs
EN668,2021-07-18T11:29:55+00:00,39.773,-70.7746,5,29570,18812.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(33).fcs
EN668,2021-07-18T11:32:17+00:00,39.7713,-70.7774,5,30700,18850,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(34).fcs
EN668,2021-07-18T11:34:38+00:00,39.7694,-70.7779,5,30205,18317.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(35).fcs
EN668,2021-07-18T11:37:00+00:00,39.7687,-70.7781,5,29067.5,18425,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(36).fcs
EN668,2021-07-18T11:39:21+00:00,39.7681,-70.7784,5,28777.5,17955,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(37).fcs
EN668,2021-07-18T11:41:42+00:00,39.7673,-70.7785,5,28240,17365,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(38).fcs
EN668,2021-07-18T11:44:03+00:00,39.7666,-70.7787,5,27965,16932.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(39).fcs
EN668,2021-07-18T11:46:25+00:00,39.7661,-70.7789,5,27420,16967.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(40).fcs
EN668,2021-07-18T11:48:46+00:00,39.7654,-70.7789,5,27112.5,17072.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(41).fcs
EN668,2021-07-18T11:51:07+00:00,39.7649,-70.7789,5,26507.5,16912.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(42).fcs
EN668,2021-07-18T11:53:29+00:00,39.7643,-70.779,5,25872.5,16717.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(43).fcs
EN668,2021-07-18T11:55:50+00:00,39.7636,-70.7794,5,26312.5,16362.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(44).fcs
EN668,2021-07-18T11:58:12+00:00,39.7629,-70.7795,5,25630,16087.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(45).fcs
EN668,2021-07-18T12:00:33+00:00,39.7621,-70.7795,5,25087.5,16172.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(46).fcs
EN668,2021-07-18T12:02:54+00:00,39.7615,-70.7794,5,25160,16142.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(47).fcs
EN668,2021-07-18T12:05:15+00:00,39.7611,-70.7794,5,25347.5,15972.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(48).fcs
EN668,2021-07-18T12:07:37+00:00,39.7604,-70.7794,5,24887.5,15812.5,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(49).fcs
EN668,2021-07-18T12:09:58+00:00,39.7599,-70.7795,5,24585,15550,0.4,NESLTER_EN668_18Jul2021a(7)_Group_day0_Sample(50).fcs
EN668,2021-07-18T12:12:30+00:00,39.7593,-70.7796,5,23945,15685,0.4,NESLTER_EN668_18Jul2021a(8)_Group_day0_Sample(1).fcs
EN668,2021-07-18T12:14:52+00:00,39.7585,-70.78,5,23870,15282.5,0.4,NESLTER_EN668_18Jul2021a(8)_Group_day0_Sample(2).fcs
EN668,2021-07-18T12:17:13+00:00,39.758,-70.7801,5,23837.5,15380,0.4,NESLTER_EN668_18Jul2021a(8)_Group_day0_Sample(3).fcs
EN668,2021-07-18T12:19:35+00:00,39.7575,-70.7812,5,23830,14955,0.4,NESLTER_EN668_18Jul2021a(8)_Group_day0_Sample(4).fcs
EN668,2021-07-18T12:21:56+00:00,39.761,-70.7814,5,24022.5,15162.5,0.4,NESLTER_EN668_18Jul2021a(8)_Group_day0_Sample(5).fcs
EN668,2021-07-18T12:24:17+00:00,39.7657,-70.7802,5,25492.5,15955,0.4,NESLTER_EN668_18Jul2021a(8)_Group_day0_Sample(6).fcs
EN668,2021-07-18T12:26:38+00:00,39.7727,-70.7788,5,28860,17620,0.4,NESLTER_EN668_18Jul2021a(8)_Group_day0_Sample(7).fcs
EN668,2021-07-18T12:37:34+00:00,39.7733,-70.8147,5,26322.5,15315,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(1).fcs
EN668,2021-07-18T12:39:55+00:00,39.7735,-70.8212,5,25655,15550,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(2).fcs
EN668,2021-07-18T12:42:17+00:00,39.7734,-70.8277,5,24397.5,15702.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(3).fcs
EN668,2021-07-18T12:44:38+00:00,39.7734,-70.8376,5,22875,15470,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(4).fcs
EN668,2021-07-18T12:46:59+00:00,39.7734,-70.8441,5,21860,15245,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(5).fcs
EN668,2021-07-18T12:49:20+00:00,39.7733,-70.8508,5,21425,14730,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(6).fcs
EN668,2021-07-18T12:51:42+00:00,39.7732,-70.8606,5,19302.5,13787.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(7).fcs
EN668,2021-07-18T12:54:03+00:00,39.773,-70.8671,5,15957.5,12597.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(8).fcs
EN668,2021-07-18T12:56:24+00:00,39.773,-70.8737,5,13260,11435,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(9).fcs
EN668,2021-07-18T12:58:46+00:00,39.7729,-70.8833,5,11437.5,10550,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(10).fcs
EN668,2021-07-18T13:01:07+00:00,39.7729,-70.8897,5,10875,9537.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(11).fcs
EN668,2021-07-18T13:03:28+00:00,39.773,-70.8961,5,10362.5,9240,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(12).fcs
EN668,2021-07-18T13:05:50+00:00,39.7729,-70.9059,5,10000,8650,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(13).fcs
EN668,2021-07-18T13:08:11+00:00,39.7729,-70.9122,5,10912.5,8225,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(14).fcs
EN668,2021-07-18T13:10:32+00:00,39.7728,-70.9219,5,10242.5,7907.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(15).fcs
EN668,2021-07-18T13:12:54+00:00,39.7728,-70.9283,5,10520,7825,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(16).fcs
EN668,2021-07-18T13:15:15+00:00,39.7729,-70.935,5,11642.5,7252.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(17).fcs
EN668,2021-07-18T13:17:36+00:00,39.773,-70.9446,5,12245,7272.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(18).fcs
EN668,2021-07-18T13:19:58+00:00,39.7729,-70.9512,5,12475,7047.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(19).fcs
EN668,2021-07-18T13:22:19+00:00,39.773,-70.9577,5,12925,6942.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(20).fcs
EN668,2021-07-18T13:24:41+00:00,39.7731,-70.9675,5,13350,7177.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(21).fcs
EN668,2021-07-18T13:27:02+00:00,39.7731,-70.9738,5,14410,7492.5,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(22).fcs
EN668,2021-07-18T13:29:24+00:00,39.7731,-70.9803,5,16155,7465,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(23).fcs
EN668,2021-07-18T13:31:44+00:00,39.7733,-70.9895,5,18275,7865,0.4,NESLTER_EN668_18Jul2021b(1)_Group_day0_Sample(24).fcs
